timestamp_utc,scale,instance_id,attempt,root_pid,tree_rss_kb,mem_available_kb,swap_free_kb,swap_total_kb,disk_free_bytes
2026-07-22T02:55:04.368868+00:00,5,instance_018_logical_graph,1,1295618,0,13304744,4191976,4194304,882361778176
2026-07-22T02:55:04.404037+00:00,5,instance_019_logical_graph,1,1295931,6384,13302004,4191976,4194304,882361765888
2026-07-22T02:55:05.406195+00:00,5,instance_019_logical_graph,1,1295931,0,13297256,4191976,4194304,882361364480
2026-07-22T02:55:05.445641+00:00,5,instance_020_logical_graph,1,1296238,6088,13301152,4191976,4194304,882361352192
2026-07-22T02:55:06.447700+00:00,5,instance_020_logical_graph,1,1296238,0,13298072,4191976,4194304,882360967168
2026-07-22T02:55:06.485237+00:00,10,instance_001_logical_graph,1,1296561,6028,13301324,4191976,4194304,882360946688
2026-07-22T02:55:10.409742+00:00,10,instance_001_logical_graph,1,1296561,0,13301192,4191976,4194304,882360328192
2026-07-22T02:55:10.449341+00:00,10,instance_002_logical_graph,1,1296862,6228,13299696,4191976,4194304,882360315904
2026-07-22T02:55:11.451402+00:00,10,instance_002_logical_graph,1,1296862,0,13302004,4191976,4194304,882359754752
2026-07-22T02:55:11.493586+00:00,10,instance_003_logical_graph,1,1297166,6168,13304328,4191976,4194304,882359742464
2026-07-22T02:55:12.495639+00:00,10,instance_003_logical_graph,1,1297166,0,13296016,4191976,4194304,882358927360
2026-07-22T02:55:12.540334+00:00,10,instance_004_logical_graph,1,1297480,6168,13297888,4191976,4194304,882358910976
2026-07-22T02:55:13.542543+00:00,10,instance_004_logical_graph,1,1297480,0,13301372,4191976,4194304,882358304768
2026-07-22T02:55:13.591051+00:00,10,instance_005_logical_graph,1,1297789,6308,13298992,4191976,4194304,882358292480
2026-07-22T02:55:15.593238+00:00,10,instance_005_logical_graph,1,1297789,0,13303480,4191976,4194304,882357682176
2026-07-22T02:55:15.644511+00:00,10,instance_006_logical_graph,1,1298400,5988,13301052,4191976,4194304,882357665792
2026-07-22T02:55:16.646534+00:00,10,instance_006_logical_graph,1,1298400,0,13299648,4191976,4194304,882357006336
2026-07-22T02:55:16.700851+00:00,10,instance_007_logical_graph,1,1298707,6084,13300644,4191976,4194304,882356994048
2026-07-22T02:55:17.702969+00:00,10,instance_007_logical_graph,1,1298707,0,13299908,4191976,4194304,882356256768
2026-07-22T02:55:17.759397+00:00,10,instance_008_logical_graph,1,1299021,5536,13298452,4191976,4194304,882356244480
